,STARVED@8H_mu=-0.005_H,PERSIST@8H_mu=0.02_H,FUM_BATCH_mu=0.55_H,GLC_BATCH_mu=0.6_H,GLC_CHEM_mu=0.21_P,GLC_CHEM_mu=0.22_P,GLC+AA_CHEM_mu=0.22_replicate1_P,GLC+AA_CHEM_mu=0.22_replicate2_P,GLC+AA_CHEM_mu=0.25_P,GLC_CHEM_mu=0.26_P,GLC_CHEM_mu=0.31_P,GLC+AA_CHEM_mu=0.35_P,GLC_CHEM_mu=0.36_P,GLC_CHEM_mu=0.41_P,GLC+AA_CHEM_mu=0.42_P,GLC+AA_CHEM_mu=0.45_P,GLC_CHEM_mu=0.46_P,GLC_CHEM_mu=0.51_replicate1_P,GLC_CHEM_mu=0.51_replicate2_P,GLC+AA_CHEM_mu=0.53_P,GLC+AA_CHEM_mu=0.55_P,GLC+AA_CHEM_mu=0.63_P,GLC+AA_CHEM_mu=0.65_P,GLC+AA_CHEM_mu=0.73_P,GLC+AA_CHEM_mu=0.74_P,GLC+AA_CHEM_mu=0.78_P,GLC+AA_CHEM_mu=0.82_P,GLC_STATIONARY1d_mu=-0.01_S,GLC_STATIONARY3d_mu=-0.01_S,GLC_CHEM_mu=0.12_S,GLC_CHEM_mu=0.20_S,GAL_BATCH_mu=0.26_S,ACE_BATCH_mu=0.3_S,GLC_CHEM_mu=0.35_S,PYR_BATCH_mu=0.40_S,FUM_BATCH_mu=0.42_S,SUCC_BATCH_mu=0.44_S,GAM_BATCH_mu=0.46_S,GLYC_BATCH_mu=0.47_S,MAN_BATCH_mu=0.47_S,GLC_CHEM_mu=0.50_S,GLC+SALTS_BATCH_mu=0.55_S,XYL_BATCH_mu=0.55_S,GLC_BATCH_mu=0.58_S,GLC@pH6_BATCH_mu=0.63_S,FRU_BATCH_mu=0.65_S,GLC@42deg_BATCH_mu=0.66_S,GLC_BATCH_mu=0.67_S,GLC_BATCH_mu=1.03_S,GLYC+AA_BATCH_mu=1.27_S,LB_BATCH_mu=1.78_S,LB_BATCH_mu=1.9_S,LB_BATCH_mu=2.3_S,GLC_CHEM_mu=0.11_V,GLC_CHEM_mu=0.21_V,GLC_CHEM_mu=0.31_V,GLC_CHEM_mu=0.40_V,GLC_CHEM_mu=0.49_V
b0026,1737.596023355217,2651.588399859017,1513.5364987465766,810.7947061997211,1788.0091104938,1802.4986748029,1546.6611149219,1597.7543975245,1687.0228468079001,1894.5511696029,1868.4509480762,1671.7722895031,1799.8118833597,1762.2184052409,1597.843650065,1674.9895050881,1819.7602416516,1722.3992688398,1773.5784817144,1586.0354705478,1555.1546459101,1443.3335651771,1432.0460409201,1382.4872911373002,1410.5766289460998,1388.4662468285999,1387.5932537694,579.3874999999998,599.625,465.1052631578948,516.2548076923076,613.9004524886877,586.1260869565217,567.9666666666667,768.28,652.4133858267718,607.984496124031,618.8091603053434,687.1477272727273,615.6287878787879,612.2304832713755,747.7240143369175,879.4408602150537,762.7535211267606,690.8054607508533,682.9222972972973,989.7919463087248,659.8333333333334,632.6723163841807,613.5117493472585,569.2718676122931,672.8065268065267,611.0252293577981,1498.83,1641.44,1572.23,1465.79,1336.9
b0028,315.44048396804345,283.2683920016393,335.0990414568468,143.17093093944186,464.42884357099996,495.9032064206,469.09789965790003,425.7941161921,414.9237096643,462.20307820470003,529.4187113939,506.57590041160006,523.5970683251,529.9645038153,491.35650018900003,476.41562725510005,495.3661854329,501.6990322677,462.8144653369,528.1854237872,513.2564183243001,538.2698111387999,494.1479147401,563.6042344751,,504.0393893811,365.91669031059996,143.24374999999995,145.99375,294.87894736842105,413.13942307692315,561.579185520362,665.7782608695653,386.81666666666666,470.132,601.2637795275591,471.03100775193803,538.7175572519084,512.969696969697,731.8219696969696,379.9851301115242,416.4372759856631,392.8458781362007,441.8661971830986,325.3549488054607,591.0067567567568,401.9429530201342,152.32333333333338,125.86723163841809,699.1462140992166,177.04728132387703,649.1841491841492,175.0,929.88,1411.51,1493.4,1345.64,1253.82
b0029,147.05455109630438,65.33543660819673,171.79511620063062,93.67053784265116,154.0065352223,,,,,,,,,144.8634741647,,,131.4455339532,129.54705392440002,144.4570828237,158.7515889616,167.2709890139,,141.7224470944,154.5990289053,,154.8563177238,,7.049999999999999,42.2875,32.42105263157895,40.71153846153846,41.71493212669683,51.71304347826087,51.3375,71.932,61.54330708661417,52.15503875968992,51.343511450381676,78.37121212121212,54.45075757575757,53.312267657992564,37.31182795698925,54.996415770609325,79.01760563380282,47.808873720136525,64.08783783783784,50.224832214765094,73.40666666666667,115.5819209039548,105.1697127937337,139.40898345153664,100.19347319347321,170.15366972477062,172.89,192.53,192.8,188.8,185.66
b0030,428.9936476392391,25.107816534590157,188.998759589009,2.9051378972093023,,,56.622243727299995,,,72.1593909684,,,,,,,,,,71.77514976239999,,,,26.5827849912,,,,29.5125,30.7125,148.90000000000003,157.59615384615384,62.131221719457024,91.9304347826087,158.95833333333334,101.80799999999999,144.13779527559055,100.10077519379844,58.637404580152676,80.40530303030303,119.16287878787877,108.46840148698885,22.752688172043012,22.23297491039426,14.908450704225357,9.68259385665529,29.02027027027027,17.328859060402685,15.37,32.46045197740113,191.7859007832898,256.28132387706853,283.65734265734267,128.90137614678898,250.03,260.74,187.49,99.89,33.7
b0031,440.3906729919565,692.2028585775412,207.87838513099098,187.2418100102791,573.5646113281,488.0892592046,275.6012698765,386.7031430068,271.5858804561,493.14063419620004,512.8438488789,282.08553743650003,556.6733476855001,612.017107266,316.1572769967,330.9562843766,732.0547619948,897.4164927285001,849.996202582,304.4517377606,274.4411733453,323.5631233877,316.92916256029997,330.01726152419997,342.9738964072,339.2270508832,378.5743359021,1521.975,1543.3562499999996,448.31578947368416,469.51923076923083,483.46153846153845,704.0956521739131,453.4,661.692,481.6692913385827,432.2868217054264,630.7633587786257,664.0151515151515,586.8787878787878,545.1672862453531,955.4444444444445,729.2401433691756,1085.1338028169016,1345.320819112628,770.9729729729729,1368.0335570469795,1036.2966666666666,1589.6581920903955,451.3916449086162,399.22931442080375,588.6386946386948,426.2133027522936,593.06,672.2,659.28,642.96,1095.66
b0032,2807.554957206413,6445.939429177542,2439.1796435660362,1964.5485026269766,1058.4980934703,1093.1889988783,1023.2445593076,972.2943097862,1264.0539422438,1302.7925877011999,1552.6822683993,1517.0887192419,1725.5782969883999,2058.8620880999,1685.2953648419,1962.9645663257002,2363.0153413917,2688.0471529687,2668.6965712383,2318.2033312334,2501.9937878082,2644.3484501088,2829.0913019606,3002.6320148384,3217.6478827290002,3281.7610406641998,3753.3957063364,1940.01875,1640.81875,789.1473684210526,893.1778846153845,1560.4615384615383,1287.5130434782614,1117.3333333333333,1597.764,1950.3700787401572,2146.220930232558,1790.2824427480914,2205.113636363636,1590.090909090909,1804.8289962825281,2092.5698924731178,2143.2974910394264,3259.2147887323945,2464.726962457338,2541.891891891892,2862.2046979865777,3090.08,1804.4039548022602,188.48563968668412,280.31442080378247,184.61305361305358,291.59862385321094,971.9,1113.37,1490.13,2597.92,2259.31
b0033,2315.2646684732613,4824.92541211705,1910.1850703627924,1638.3825201442326,1251.894905478,1274.9415351638002,1252.1917666453999,1324.481718525,1550.2824767707,1544.6606383771,1707.8381285006,1836.6789740025,1834.4779522989002,2055.2860240741,1895.0948909298002,2243.1928277791,2344.0762084069,2603.4825222328,2659.1854077435,2442.450687819,2739.9944177973002,2861.8496868463,3081.431709209,3194.144389205,3233.5521081772,3482.4062848676,4065.4820541403997,757.64375,717.15,587.9105263157895,677.4855769230769,757.7013574660632,658.4304347826087,780.2333333333332,738.98,984.6968503937007,1010.3992248062016,850.3969465648854,1080.4848484848483,964.746212121212,1115.267657992565,806.0322580645161,963.1111111111113,1565.0563380281692,992.5767918088736,1248.3986486486488,1206.244966442953,1471.2033333333331,997.4293785310733,176.1148825065274,56.88416075650117,95.85547785547787,92.93577981651377,876.84,1194.78,1460.72,1899.01,2072.46
b0036,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.6625,7.212499999999999,5.652631578947369,17.048076923076927,4.171945701357466,5.1347826086956525,14.875000000000002,3.8360000000000003,6.322834645669291,8.562015503875969,4.080152671755725,4.4393939393939394,,10.45724907063197,0.3548387096774194,,20.90845070422536,6.382252559726963,,2.5402684563758386,,,,,2.6550116550116547,,,,,,
b0046,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.94375,0.375,3.1473684210526316,6.8798076923076925,6.9502262443438925,9.317391304347826,5.816666666666667,4.26,2.4133858267716533,12.294573643410851,9.83206106870229,12.55681818181818,,7.91449814126394,4.863799283154123,,15.985915492957744,2.5938566552901023,,3.3389261744966436,,,,,7.559440559440559,,,,,,
b0047,3.026996457717392,34.99004530573771,2.9199881796396387,0.5610680358604649,,,,,,,,,,,,,,,,,,,,,,,,0.4375,0.41875,5.421052631578949,4.471153846153847,1.095022624434389,1.5217391304347827,4.25,1.048,1.807086614173228,1.7015503875968991,2.9580152671755724,1.4886363636363635,1.5303030303030305,3.9219330855018586,0.4336917562724014,0.4551971326164875,0.7852112676056339,1.1433447098976108,1.1283783783783785,0.9328859060402684,,,0.7885117493472584,,0.8438228438228439,,,,,,
b0048,989.7031034209782,1166.1438144024592,564.8241596794594,261.9661483086046,,,,,,,,,,,45.177339644700005,,,69.238008905,,130.0846628052,,,,,,,,179.075,157.4125,89.64736842105266,74.42788461538461,78.81900452488688,76.93913043478261,74.275,113.496,124.25590551181101,89.31007751937983,93.2175572519084,112.625,87.75,72.25278810408922,79.90322580645163,78.37992831541219,103.80281690140846,84.95221843003412,89.22297297297298,77.58389261744965,82.98333333333333,83.61864406779661,230.34203655352482,91.40898345153664,133.03263403263404,92.66743119266054,396.06,424.66,315.35,270.5,240.95
b0049,38.94043709608695,46.169702784918044,16.670860795315313,9.189612184511631,,90.38393324559999,,,,62.24316505229999,74.9221787564,75.7659784563,,59.3963276718,73.09709462970001,,,,58.3782038811,88.1386870697,,73.7543557019,,67.5299239861,,58.3008720678,,11.0375,14.475,21.51578947368421,20.048076923076927,16.262443438914026,21.94782608695652,16.491666666666667,18.156,17.79527559055118,15.476744186046512,15.683206106870232,15.473484848484848,15.249999999999998,13.988847583643125,22.498207885304662,15.014336917562726,20.130281690140848,20.426621160409557,10.462837837837835,20.114093959731548,14.8,16.497175141242938,16.600522193211493,14.52482269503546,21.424242424242426,18.60321100917431,95.05,91.31,80.88,70.71,70.07
b0050,62.23745841880434,301.5070785183607,60.331294172882885,25.84683702767441,,,,,,,,,,,,,,,,,,,,,,,,13.41875,12.18125,7.2105263157894735,8.39423076923077,8.131221719457013,8.53913043478261,6.550000000000002,6.392,4.811023622047244,4.496124031007752,7.473282442748091,5.170454545454545,7.753787878787877,3.988847583643123,10.85304659498208,6.637992831541219,4.577464788732395,19.31740614334471,3.4932432432432434,6.442953020134227,0.0033333333333333327,2.2457627118644066,2.9608355091383816,0.2458628841607565,3.8624708624708624,2.1077981651376145,,,,,
b0051,259.98519139989133,404.56432893885244,168.63577530504506,109.67438361693024,141.4333273634,148.4914286884,166.6359122434,,,,159.2961377709,,167.2711789105,219.4802539664,135.9884743204,,187.3704060345,213.5049243281,200.79608357200001,175.1537416148,,133.6792711864,,155.5647968719,,164.0667350944,,64.75625,55.14999999999999,35.163157894736855,29.346153846153847,33.42533936651584,48.2,32.44583333333334,55.80800000000001,52.03149606299213,56.84496124031008,45.148854961832065,64.98106060606061,44.8219696969697,38.4907063197026,55.967741935483865,55.08243727598566,88.95774647887323,60.19453924914676,60.25,81.97651006711409,65.59666666666666,69.7090395480226,83.19321148825065,87.6903073286052,105.08391608391608,106.2247706422018,239.7,232.68,235.28,218.32,323.73
b0052,150.46216561760866,158.99570036934432,121.06455368306305,63.957060256139535,,,,,,,,,,,,,,,,,,,,,,,,66.57499999999999,47.1625,42.415789473684214,46.64903846153846,58.44796380090497,61.7304347826087,44.34166666666667,69.808,60.212598425196845,55.05426356589147,67.38931297709924,62.88636363636364,50.51515151515152,42.605947955390334,95.25089605734767,68.27956989247312,64.7887323943662,80.95904436860069,53.69594594594594,61.963087248322154,40.18666666666667,31.27966101694915,41.48563968668407,36.85106382978723,41.54312354312354,27.761467889908253,,,,,
b0053,1101.1838414772826,1817.484566247213,689.0519027972972,367.2635593225582,1338.3141597753,1325.4034914048,1653.1126875181,1595.7398234604,1507.4324389362,1217.1191359688,1176.2699176241001,1340.7779550151,1147.8959865609,1052.9116135939,1275.9048050921,1352.8052744075999,1133.3259672796,1085.0590039811,1087.2927493458,1191.1635822708,1111.1594161035,1055.7682573964,1059.7460938033,1421.8066142354,960.2710907487,1009.3231041396001,722.2761942167999,495.925,422.50625,426.69473684210527,422.8701923076923,535.7692307692306,391.11304347826086,409.45833333333337,482.708,443.0511811023621,460.7209302325582,432.00381679389307,492.1666666666666,449.5151515151515,382.68401486988853,543.347670250896,443.97849462365593,547.1795774647886,415.43344709897616,475.8783783783783,471.1241610738255,510.8666666666666,393.52542372881345,473.51958224543085,549.8368794326242,593.9184149184149,488.3211009174311,2014.05,1791.62,1524.44,1359.37,1437.12
b0054,649.9393556903261,1259.8261859190166,506.30400018540536,278.641194874093,297.0156635754,286.2109093558,289.4001309563,303.2038372527,289.7154624514,281.868085458,278.2639182647,250.3842574013,267.8515537939,254.68868906650002,248.8029554021,243.99405235580002,252.8190298984,252.3979489011,254.4895162434,230.69875068599998,234.7021666521,237.3796279166,231.08049883389998,209.5183160259,229.7568216055,220.3095294349,219.09791382740002,243.1875,243.5375,162.01052631578952,162.96634615384616,168.47963800904978,128.31304347826088,150.4875,142.332,138.87007874015748,130.9457364341085,198.5076335877863,137.64393939393938,130.81060606060603,138.97769516728624,209.03225806451616,154.64516129032256,184.31338028169014,207.14334470989758,120.24324324324327,180.1073825503356,152.11333333333332,132.3587570621469,188.89817232375975,152.89125295508273,213.3030303030303,155.90137614678895,78.52,66.01,62.09,54.24,31.93
b0055,152.80064844065217,338.06958191098363,100.8635985578378,81.51577802641859,,,,,,,,,,,,,,,,,,,,,,,,1.10625,15.98125,22.4,20.302884615384613,13.497737556561086,0.8826086956521739,19.375,8.64,10.157480314960631,10.965116279069765,0.4274809160305344,14.295454545454545,1.0303030303030305,26.921933085501863,8.175627240143369,11.139784946236556,0.35563380281690143,9.378839590443684,15.486486486486488,16.855704697986575,0.2766666666666667,0.7966101694915254,0.6057441253263707,0.7966903073286051,0.009324009324009324,1.3463302752293578,,,,,
b0058,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.05625,43.575,33.37368421052632,58.519230769230774,30.104072398190045,27.2304347826087,52.99583333333334,22.596,38.791338582677156,31.767441860465112,28.87404580152672,42.07575757575757,,27.16728624535316,42.996415770609325,,41.60211267605634,44.20136518771331,,49.0268456375839,,,,,89.9044289044289,,,,,,
b0059,194.25914817010872,494.4424712191803,143.99980827378374,95.37879960427908,53.1124217286,60.749043156999996,52.1704693881,63.723852513599994,51.7430296257,63.5964114098,65.969193628,59.5667060375,62.9401355579,76.7060822876,64.85079729430001,80.3705164008,81.79936872180001,78.6197773359,85.1367988029,74.2517380557,68.3354969632,84.35945255109999,66.3290662145,94.7612555497,92.16546977860001,104.30114823379999,121.3762981887,49.95,49.475,46.405263157894744,36.307692307692314,21.09502262443439,28.369565217391308,35.520833333333336,21.511999999999997,24.232283464566933,23.46511627906977,38.22900763358778,27.98484848484848,28.643939393939394,39.28252788104089,19.95340501792115,30.967741935483872,29.566901408450704,35.39590443686006,32.37837837837838,34.0268456375839,25.74,26.95762711864407,48.37859007832897,73.30732860520094,125.84149184149186,89.21330275229357,93.68,81.96,98.03,97.83,110.57
b0062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.17,,,,
b0068,,,,,383.883557853,346.1499218432,467.53760588,416.6251850429,411.20858742769997,423.95780689620005,441.2733341837,387.4259207118,415.8722366783,404.4174687475,514.8264194191,494.6033127769,417.9023261976,494.151632766,426.1633285311,526.2025998443,600.766695667,503.6540985701,510.4425615078,1008.7342710194999,473.13004927699996,479.73875988919997,156.5437788545,2.2625,3.3875,2.9736842105263164,2.8413461538461537,5.253393665158371,8.278260869565218,3.283333333333333,13.107999999999999,6.97244094488189,10.507751937984496,8.404580152671754,10.261363636363637,7.821969696969696,6.921933085501858,4.448028673835125,6.215053763440861,6.507042253521128,0.8600682593856654,7.611486486486488,0.0436241610738255,3.3233333333333337,4.77683615819209,11.310704960835507,9.817966903073287,19.04895104895105,13.444954128440365,635.76,701.35,816.55,881.19,1017.31
b0071,296.3385745136956,318.70329932311483,1531.2126683584686,734.4206899712093,6811.8236770238,7313.3083221056,2887.0913202077004,2907.267755117,3128.7657507044,7133.409416247099,7017.9773370881,3091.4694395132,6864.7516288853,6460.491701698101,3007.3243965453003,2954.709780455,5923.362910886701,5753.7222668176,5717.3245272877,3130.4802055078003,2917.5246144494,2885.3140971454,2620.8826164703,2188.6862671321,2196.8896755978,2332.9693779710997,1858.0807449577999,95.5625,92.93125,3545.436842105263,2614.822115384615,2364.0542986425344,2891.921739130435,2330.8583333333336,1460.556,1923.5984251968505,2440.046511627907,2353.1603053435115,1966.647727272727,2070.0795454545455,1500.0631970260226,1381.838709677419,2024.0394265232972,1802.3521126760565,575.2457337883958,1858.2229729729727,857.3489932885907,2162.44,2599.533898305085,232.64229765013053,48.47990543735224,107.56643356643356,78.21100917431194,7492.76,10272.23,8116.88,6965.76,6690.71
b0072,374.44423225065214,380.1954682139344,2194.4140249364864,979.4296141811627,4922.8033310262,5005.8777894088,2045.0922284767,2145.0295591704003,2126.9642783034,4992.8347208517,5098.7856334503995,2126.3727128814003,4890.156681190901,4701.1053926996,2167.9137682614,2064.2394405985,4255.8404185327,4060.318088005,4014.3811352566,2257.0135423110996,1959.4711425195999,2054.5019886347,1713.9560412304002,1561.9733690395,1353.7965363358,1639.4579038426,1318.6144825625,142.29999999999995,106.125,1901.1736842105265,1485.3990384615383,1031.054298642534,1544.1260869565217,1290.7083333333333,844.2520000000002,1157.6141732283465,1086.3643410852717,1374.7290076335876,1105.9545454545453,785.2234848484848,812.7546468401488,577.9426523297492,817.6594982078852,973.0563380281693,379.0034129692832,870.3074324324325,403.89932885906035,1391.726666666667,1524.0593220338985,186.54308093994783,170.07328605200942,130.3776223776224,111.06651376146787,4506.82,5488.72,4818.41,3811.4,3412.91
b0073,2981.2398841726085,2004.4763103483608,3292.9162040907204,1771.7178507941394,4665.9190081009,4890.047384227801,2007.0889016760998,1977.4631730045999,2068.429028944,4820.7331371148,4571.5972010526,1947.1124416820999,4372.070174168401,3842.2022568690995,2018.1569003062,1822.3333605545001,3768.0560964976003,3396.0737974875,3413.6855890014003,1973.2587320332998,1859.4785570222,1750.1764838226002,1488.6714371456,1351.0009939361998,1328.2695339898,1432.0721564214002,1209.6006719526,902.70625,1037.51875,3634.794736842105,3026.043269230769,3475.4570135746612,3150.117391304348,2577.0125000000007,1194.072,1754.992125984252,1706.5465116279072,1631.175572519084,1905.9166666666665,1621.784090909091,2027.910780669145,4380.982078853047,2478.637992831541,1615.5035211267605,1598.17747440273,1697.4763513513512,2108.8892617449665,1193.5833333333333,1336.8135593220336,196.20626631853787,54.02600472813239,138.24475524475523,52.87155963302752,3975.75,5571.78,4818.82,3498.33,3246.46
b0074,1533.180886043587,891.4302617601642,1969.8501645620722,1069.8920825461862,5542.0214121595,5740.9812100068,2171.8199327156,2312.7793824735,2143.8417691557997,5547.0243022826,5439.3482992927,1973.8746939895002,4719.8286591105,4353.292758714,2097.3034298578,1836.898603347,3902.5577727576,3526.5731347859996,3541.5520581014002,2053.7008501369,1701.5852139091,1687.5576052466001,1408.5591861434,1176.129042501,1147.6587466554,1341.0438039698,985.8644845657001,1146.875,912.51875,2648.4,1822.375,1933.190045248869,1844.8391304347826,1594.6875,837.1160000000001,1148.3818897637796,1344.2635658914728,1210.0954198473282,1280.681818181818,1262.7007575757575,1375.4758364312272,2262.0501792114696,1883.967741935484,954.6690140845072,753.2559726962455,1287.0033783783786,1587.869127516779,438.30666666666673,574.9293785310733,233.2924281984334,20.969267139479907,206.29137529137532,23.279816513761467,5036.5,6044.3,4497.35,3296.83,2572.99
b0077,722.7706001333695,1052.8875142401641,617.4405256581981,427.0847674027908,520.6696462256,511.01042930669996,379.4510756637,455.8228929247,370.7792036606,509.42600935400003,495.0597628646,382.9204440976,485.20967473440004,488.6167818071,398.6873107033,373.61493199349997,497.35503669260004,496.363296807,497.01777248620004,401.1157984565,404.14736796830005,355.81133027910005,397.8413018792,348.63042769199996,365.3656061711,367.2283859701,357.1795092944,138.86874999999998,155.12499999999997,149.29473684210532,172.65865384615384,125.92307692307692,133.65217391304347,172.2375,184.82,135.1259842519685,118.22480620155036,155.13740458015266,178.66666666666663,137.47348484848484,168.06319702602232,132.1863799283154,160.69175627240142,155.1725352112676,144.61774744027304,149.80405405405406,135.90268456375838,198.14666666666668,175.72598870056495,27.838120104438644,13.281323877068555,26.5011655011655,13.892201834862385,792.81,941.74,781.83,708.87,741.18
b0078,994.1515482747824,1515.7351165888526,745.9499992186487,479.68160933218604,1235.1600112969,1099.8779424896002,837.8134926435,959.989862063,702.724707697,1181.1206595769,1251.2752668450998,817.6034572347,1077.1467836938,1064.9958370909,848.1013313714,815.4709901269999,1112.8624159334,1115.0334893932002,1160.5289767097,825.2773598273,803.5415636726,797.8436106741001,772.517650929,694.5819918186,711.6848797481,721.5222111899001,691.6997411453999,498.95,392.9125,376.3578947368421,397.1153846153846,582.1990950226245,392.09130434782617,356.33333333333337,534.0840000000002,377.3031496062992,543.1085271317828,553.8129770992366,472.14772727272725,602.8181818181818,400.5910780669145,502.7311827956988,653.2974910394265,539.7288732394367,544.3037542662115,652.4459459459459,481.510067114094,446.09,383.4180790960452,119.07310704960837,26.543735224586285,102.36596736596735,24.04587155963303,1031.82,951.09,948.08,850.64,996.61
b0080,306.60799496369566,274.26908442836066,291.099728038018,89.4362444743721,154.5830324425,198.58335690799998,214.6180531686,222.7920881957,178.07237999790001,210.1017327187,168.3412477086,198.205939838,144.0739962723,142.3494503295,214.4251843474,150.1708851761,,91.90654843700001,,,131.6835316372,137.04544469180001,,,105.8978439887,94.2357037695,86.673630531,53.30625,55.75625,185.64210526315796,142.1971153846154,108.43891402714931,112.33478260869566,134.62083333333334,128.276,119.63385826771652,124.1434108527132,82.67175572519083,95.70075757575758,110.15530303030305,107.32342007434944,32.82437275985663,63.78853046594982,52.20422535211267,42.44027303754266,93.69932432432434,51.32214765100671,30.83333333333333,49.60169491525424,61.63446475195823,37.48936170212766,86.49184149184151,39.561926605504595,413.28,428.51,329.64,232.74,176.5
b0081,194.93186402021738,511.8500391606557,84.95792423198198,46.960296633395345,,,,,,,,,,,,,,,,,,,,,,,,129.96249999999998,41.0125,58.82105263157895,47.0,71.65158371040724,66.74347826086957,43.87916666666667,64.98400000000001,58.17322834645669,36.631782945736425,47.6030534351145,51.59469696969697,37.655303030303024,50.69144981412639,48.27240143369176,55.10394265232975,52.0105633802817,61.4641638225256,39.814189189189186,57.4496644295302,15.973333333333334,17.635593220338983,28.48563968668407,3.8203309692671388,19.820512820512818,3.903669724770642,,,,,
b0082,495.60551423902166,767.3666669237705,336.42014398900903,194.2282192112558,157.1578529486,147.35340403450002,144.6836690225,185.68244031880002,155.8064520347,121.97130642120001,161.4404484568,127.0179352903,134.1601086071,139.6209863011,123.75229443280001,138.5589208985,143.49423221799998,135.9079966578,138.2615106778,107.2739399557,112.918667679,109.8524634901,113.5565412768,109.50550340219999,,105.89923806540001,91.17936923010001,131.45,138.61874999999998,87.07368421052631,78.1923076923077,136.5248868778281,133.9913043478261,76.97916666666667,172.12,118.32283464566929,137.0658914728682,107.49618320610685,125.87121212121212,139.8219696969697,86.36802973977696,127.45161290322581,160.752688172043,131.51760563380282,153.93856655290105,148.33783783783784,186.63758389261744,110.9,130.67514124293785,100.09660574412531,96.71158392434988,116.06759906759906,104.60321100917429,202.51,240.94,161.76,156.53,172.06
b0083,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24375,0.30625,1.9210526315789476,5.259615384615384,3.1357466063348416,11.12608695652174,7.095833333333334,19.368,13.10236220472441,11.612403100775195,11.244274809160306,14.700757575757574,11.481060606060606,8.676579925650557,1.1541218637992832,0.2401433691756273,20.679577464788725,5.955631399317405,8.557432432432432,0.2449664429530201,11.156666666666665,17.833333333333332,8.436031331592691,12.55082742316785,17.303030303030305,13.626146788990825,,,,,
b0084,48.55890337326087,54.59861143016393,76.87099180954955,38.06202311553489,,,,,,,,,,,,,,,,,,,,,,,,0.1625,0.7875,2.431578947368421,4.461538461538461,4.0407239819004515,6.460869565217393,4.175,9.976,4.76771653543307,5.6899224806201545,7.080152671755725,5.200757575757575,7.719696969696969,5.940520446096655,2.6523297491039433,5.935483870967741,4.042253521126762,4.170648464163823,4.773648648648648,5.436241610738255,0.6166666666666667,2.0819209039548023,5.631853785900782,1.3167848699763594,6.118881118881119,2.63302752293578,,,,,
b0085,453.6634297719565,824.9268228486885,498.30864254117114,325.1307650814418,84.3009638324,79.1151711012,83.9598619751,,89.0217017465,90.8042668401,69.9605514455,74.7424605594,84.30843535460001,85.6660569684,102.55323696020001,87.7022279317,91.5090227877,97.57814885309999,98.4490379077,79.7234484085,,81.44280875439999,,81.9957870936,,78.626192016,88.2408252451,145.0,120.08125,106.62631578947371,106.51442307692308,136.53846153846158,221.3608695652174,115.625,201.02,155.75590551181102,136.13953488372093,131.16793893129773,142.26893939393938,150.1742424242424,125.37546468401487,147.89964157706092,165.44086021505376,180.25704225352115,199.51877133105802,146.85135135135138,201.16778523489933,125.85333333333334,188.38983050847457,144.93472584856397,121.42789598108746,163.23076923076925,157.97247706422016,90.92,150.72,109.47,118.09,143.68
b0086,262.18382333815214,299.0497237842623,197.1555285999099,146.6426772271163,30.729158505100003,41.7792969321,36.0641802603,,36.4045042637,40.4781680112,40.047587284,,52.6580549025,48.805214312,38.2192133556,39.2957462918,,47.4932726302,,36.470101029,,37.6680556599,38.6565667098,36.1899208251,33.5547803679,42.1642324266,,133.18125,125.08125,100.43157894736844,111.45673076923076,107.62895927601812,221.29565217391303,113.19583333333334,198.328,191.7795275590551,101.8217054263566,128.293893129771,179.78030303030303,127.50757575757576,155.05947955390334,159.50537634408605,152.68100358422942,186.7922535211268,190.0136518771331,104.9864864864865,175.96308724832215,129.60666666666665,140.07344632768363,173.3185378590078,87.85106382978722,198.1351981351981,136.13761467889907,129.49,122.12,123.36,144.86,154.92
b0087,100.30405799184784,279.72275976229514,106.72741952837838,64.64942037609303,,,,,,,,,,,,,,,,,,,,,,,,19.09375,18.5125,10.189473684210526,10.620192307692307,6.669683257918552,8.0,10.529166666666667,13.267999999999999,9.338582677165354,4.003875968992248,8.816793893129773,9.291666666666666,4.242424242424242,12.713754646840151,6.60215053763441,8.67741935483871,7.179577464788733,10.262798634812286,7.219594594594594,13.275167785234899,2.1566666666666667,6.067796610169491,4.318537859007833,2.004728132387706,6.820512820512822,4.919724770642201,,,,,
b0088,269.03837737913045,487.047943657541,222.48687285630626,136.6212030084186,155.7817685634,143.2775356693,134.0859960361,106.0314637829,105.1482181605,136.1337454336,125.3946394557,127.8241005334,116.72856568489999,126.7178049889,142.8644810257,113.9006991782,202.94682979990003,180.481805837,159.3313715185,175.50496830970002,242.5630698426,93.43108930540001,165.4556178673,107.2489342044,225.8009896267,121.13735814450001,106.11372403979999,16.625,10.33125,13.436842105263159,13.625,21.524886877828056,29.882608695652173,14.4375,32.964,27.19291338582677,23.5,36.60687022900763,26.125,22.924242424242426,19.371747211895908,17.22222222222222,20.810035842293907,28.60915492957747,62.27986348122866,24.73986486486487,17.409395973154368,40.943333333333335,45.251412429378526,26.757180156657963,42.931442080378254,26.748251748251747,49.20871559633027,96.43,86.91,73.53,98.86,78.05
